,GEO.id,zip_code,GEO.display-label,poulation,percent_employed,inc_<10k,inc_10-15k,inc_15-25k,median_inc,mean_inc,percent_no_health,percent_public_health
1304,8600000US62898,62898,ZCTA5 62898,1684,66.4,7.9,5.9,9.7,55900,58258,6.7,40.3
1305,8600000US62899,62899,ZCTA5 62899,1315,62.4,9.5,4.8,23.9,38229,51770,15.2,29.7
1306,8600000US62901,62901,ZCTA5 62901,23975,52.4,28.8,10.7,14.5,20995,41687,9.1,26.4
1307,8600000US62902,62902,ZCTA5 62902,3724,66.4,12,10.8,10.7,47134,65304,9.6,25.8
1308,8600000US62903,62903,ZCTA5 62903,2127,68.8,27.3,8.1,14.5,25150,62925,10.6,22.6
1309,8600000US62905,62905,ZCTA5 62905,613,42.7,17.4,10.5,14.3,26940,36948,12.3,63.5
1310,8600000US62906,62906,ZCTA5 62906,5772,51.6,6.4,10.6,13,43816,56500,11.9,44.5
1311,8600000US62907,62907,ZCTA5 62907,1838,70.4,4,4.7,8,62213,68339,7.6,20.4
1312,8600000US62908,62908,ZCTA5 62908,274,55.5,13.3,3.6,33.9,23750,48367,9.1,53.9
1313,8600000US62910,62910,ZCTA5 62910,1996,53.2,6.6,14.3,10.2,42121,53301,18.9,38
1314,8600000US62912,62912,ZCTA5 62912,886,51.4,9.8,2.1,10,45882,52908,11.1,48.1
1315,8600000US62914,62914,ZCTA5 62914,2221,50.8,30.6,10.5,23.2,16747,24913,23.2,61.4
1316,8600000US62915,62915,ZCTA5 62915,251,62.5,16.2,23.8,9.5,37604,32730,26.6,43.3
1317,8600000US62916,62916,ZCTA5 62916,551,65.5,0,2.1,13.9,46731,58500,32.3,27.5
1318,8600000US62917,62917,ZCTA5 62917,2053,50,17,9.7,19.9,30769,39442,17.9,46.4
1319,8600000US62918,62918,ZCTA5 62918,7593,66.6,6,5.9,14.5,51782,66015,8.9,30.4
1320,8600000US62919,62919,ZCTA5 62919,810,43,9.8,10.1,13.2,41458,48981,7.9,48.8
1321,8600000US62920,62920,ZCTA5 62920,2849,61,10.6,7,8.4,41996,61047,15.3,37.4
1322,8600000US62921,62921,ZCTA5 62921,415,43.6,12.8,35.3,19.8,17621,24906,28.2,57.5
1323,8600000US62922,62922,ZCTA5 62922,2560,57.3,5.4,6.8,6.7,51932,53113,8,47
1324,8600000US62923,62923,ZCTA5 62923,433,57.5,4.1,9,25.3,30893,46948,16.1,34.4
1325,8600000US62924,62924,ZCTA5 62924,2266,60.4,8.2,9.3,13,37218,47107,15.7,36.7
1326,8600000US62926,62926,ZCTA5 62926,1725,47.2,6.7,6.8,12.7,43309,46695,17,40.2
1327,8600000US62927,62927,ZCTA5 62927,231,62.3,9.5,14.6,16.1,33125,42540,9.1,39.6
1328,8600000US62928,62928,ZCTA5 62928,204,71.6,9.8,11.6,5.4,40938,39613,14.8,25.7
1329,8600000US62930,62930,ZCTA5 62930,4983,52.6,15.2,8.6,19.7,29972,48204,11.1,52.6
1330,8600000US62931,62931,ZCTA5 62931,1317,54.6,10.9,6.8,8.6,44286,61332,8.3,49.7
1331,8600000US62932,62932,ZCTA5 62932,1341,47.7,9.8,4.2,10.1,38229,67564,15.4,50
1332,8600000US62933,62933,ZCTA5 62933,829,58,10,6.3,25.1,37697,44823,7.2,38.7
1333,8600000US62934,62934,ZCTA5 62934,833,63.6,6.3,5.4,13.8,44554,78143,15.1,44.6
1334,8600000US62935,62935,ZCTA5 62935,1380,50.3,11.1,11.6,11.1,40000,49410,13,49.1
1335,8600000US62938,62938,ZCTA5 62938,2592,45.5,10.8,7.2,14,38809,51818,10.3,44.2
1336,8600000US62939,62939,ZCTA5 62939,2568,54.8,7.1,6,10.8,42850,56788,12.2,42.8
1337,8600000US62940,62940,ZCTA5 62940,324,59.6,6.1,2,12.9,43125,58209,10,32
1338,8600000US62941,62941,ZCTA5 62941,590,59.8,7.8,1.4,29.8,34688,57276,8.6,27.6
1339,8600000US62942,62942,ZCTA5 62942,475,44.4,10.8,6.3,23.3,31645,42134,18.9,54.1
1340,8600000US62943,62943,ZCTA5 62943,559,42.6,17.2,10.3,20.6,28500,39631,23.1,34.9
1341,8600000US62946,62946,ZCTA5 62946,10419,52.9,8.6,7,16.1,40384,56464,11.1,46.3
1342,8600000US62947,62947,ZCTA5 62947,563,39.6,5,4.6,17.9,39688,53811,9.8,38.2
1343,8600000US62948,62948,ZCTA5 62948,10005,61.5,7.9,9.6,11.9,39502,51604,12.9,40.9
1344,8600000US62949,62949,ZCTA5 62949,612,62.1,10.6,12.4,11.5,32396,38188,17.6,48.8
1345,8600000US62950,62950,ZCTA5 62950,165,41.8,16.9,0,39.8,20000,29731,0,92
1346,8600000US62951,62951,ZCTA5 62951,4648,53.5,7.9,6.6,13.7,39468,51299,11.8,49.4
1347,8600000US62952,62952,ZCTA5 62952,2604,56,13.9,7.2,19.4,34342,47028,13.8,38.4
1348,8600000US62953,62953,ZCTA5 62953,221,58.4,13,11,11,38750,38633,15.7,57.9
1349,8600000US62954,62954,ZCTA5 62954,412,51.7,6.4,6.4,3.4,68750,64086,17.2,47.5
1350,8600000US62956,62956,ZCTA5 62956,714,55.7,7.6,5.3,7.6,47500,54523,11.4,40.5
1351,8600000US62957,62957,ZCTA5 62957,901,62.4,3.3,5.9,15.7,38454,49101,20.3,43.5
1352,8600000US62958,62958,ZCTA5 62958,1690,69.9,15.5,4.6,10.5,55000,73624,12.4,22.9
1353,8600000US62959,62959,ZCTA5 62959,22563,56.6,8.6,5,12.6,45947,59928,12.4,35
1354,8600000US62960,62960,ZCTA5 62960,9504,55.2,8.3,5.9,12.5,44233,53370,12,41.4
1355,8600000US62961,62961,ZCTA5 62961,55,72.7,0,9.1,0,53750,50923,35.7,20
1356,8600000US62962,62962,ZCTA5 62962,74,39.2,0,0,0,91250,80332,34.9,65.1
1357,8600000US62963,62963,ZCTA5 62963,514,59.3,21,8.1,10.5,32143,39747,15.1,47.6
1358,8600000US62964,62964,ZCTA5 62964,1129,59.1,15.4,14.4,14.4,27331,37522,10.3,57.7
1359,8600000US62965,62965,ZCTA5 62965,72,62.5,0,0,12.8,40625,48692,25.7,44.6
1360,8600000US62966,62966,ZCTA5 62966,13187,60.3,11.2,6.8,16.4,37526,48918,13,42.2
1361,8600000US62967,62967,ZCTA5 62967,228,29.8,15.4,3.4,24.8,30104,43487,6.1,62.2
1362,8600000US62969,62969,ZCTA5 62969,597,31,3,3,15.7,40833,42047,9.9,42.3
1363,8600000US62970,62970,ZCTA5 62970,588,49.3,8.6,6.3,8.9,31875,56667,17.8,47
1364,8600000US62972,62972,ZCTA5 62972,1018,48.8,19.6,5.3,2.2,40714,44168,10.6,56.8
1365,8600000US62974,62974,ZCTA5 62974,1119,59.2,3.9,5.8,21.2,36848,48022,16.1,39.6
1366,8600000US62975,62975,ZCTA5 62975,196,51,3.3,0,21.7,33906,38042,25.4,44.5
1367,8600000US62976,62976,ZCTA5 62976,353,57.8,5.2,8.7,8.7,45833,56594,3.4,57.6
1368,8600000US62977,62977,ZCTA5 62977,447,64.4,6.9,5.2,11.7,42589,52064,15.2,44.7
1369,8600000US62979,62979,ZCTA5 62979,996,56.2,6,8.1,15.7,36141,48682,13.3,45.6
1370,8600000US62982,62982,ZCTA5 62982,956,52.4,20.4,19.7,17.9,20486,33434,13.6,62.8
1371,8600000US62983,62983,ZCTA5 62983,1159,45.6,7.7,8.7,20.4,33854,44395,12.6,45.5
1372,8600000US62984,62984,ZCTA5 62984,1521,58.8,7.4,13.9,21,33702,44968,13.6,49.3
1373,8600000US62985,62985,ZCTA5 62985,1121,35.9,2.9,9.5,22.6,34349,48590,12.1,53.3
1374,8600000US62987,62987,ZCTA5 62987,738,56.6,3.3,3.6,20.2,41702,49163,7.3,48.4
1375,8600000US62988,62988,ZCTA5 62988,1795,38.6,14.3,6.1,18,31250,40789,20.7,50.2
1376,8600000US62990,62990,ZCTA5 62990,728,48.6,19.4,6,15.1,26447,35739,18.3,56
1377,8600000US62992,62992,ZCTA5 62992,698,45.7,16.8,8.4,17.4,31181,37919,13.2,56.4
1378,8600000US62994,62994,ZCTA5 62994,468,63.7,6.7,5.5,16.5,47448,54243,4.9,40.4
1379,8600000US62995,62995,ZCTA5 62995,4464,36,9.5,8.8,12.1,40132,53790,13.6,35.3
1380,8600000US62996,62996,ZCTA5 62996,468,55.1,10,10,8,47731,63551,12.2,23.4
1381,8600000US62997,62997,ZCTA5 62997,353,57.8,11.7,9.2,30.6,24318,31953,12.6,54.3
1382,8600000US62998,62998,ZCTA5 62998,298,41.6,11.6,19.2,8.2,26481,37866,13.6,46.1
1383,8600000US62999,62999,ZCTA5 62999,1578,48.9,9.9,8.1,18.6,31859,43119,16.1,55.5
1384,8600000US63673,63673,ZCTA5 63673,1647,66.8,1.9,3.8,14.9,50214,57436,5.7,36.5
