,GEO.id,zip_code,GEO.display-label,total_population,percent_age_under_5,percent_age_5-9,percent_age_10-14,percent_age_15-19,percent_age_20-24,percent_age_25-34,percent_age_35-44,percent_age_45-54,percent_age_55-59,percent_age_60-64,percent_age_65-74,percent_age_75-84,percent_age85_and_over,percent_age_65_and_over,median_age
673,8600000US61547,61547,ZCTA5 61547,4267,10.7,6.3,5,7.7,5.7,10.9,12.7,16.7,7.9,6.5,8.6,0.9,0.4,10,38.6
674,8600000US61548,61548,ZCTA5 61548,12257,6.1,8.6,9,7.5,3.9,10.1,14.3,14.4,8.2,4.5,6.9,4.1,2.4,13.4,40
675,8600000US61550,61550,ZCTA5 61550,17777,5.4,6,6.6,7.3,4.6,12.1,12.3,13.6,7.7,5.5,9.5,7.7,1.7,18.9,41.2
676,8600000US61552,61552,ZCTA5 61552,241,10,24.5,0,0,12,2.9,16.2,2.1,2.9,2.9,11.2,15.4,0,26.6,36.1
677,8600000US61553,61553,ZCTA5 61553,231,4.3,5.6,12.6,6.1,3.9,13.9,18.6,8.7,6.5,3,10.8,2.6,3.5,16.9,38.5
678,8600000US61554,61554,ZCTA5 61554,43781,6.6,6.4,6.1,4.6,6.3,14.1,12.9,14,7.1,5.9,7.7,5.6,2.6,16,39.9
679,8600000US61559,61559,ZCTA5 61559,3308,7.7,6.7,9.4,4.5,5.2,9.7,12.4,12.6,7.3,6.5,10.6,5.4,2,17.9,41.2
680,8600000US61560,61560,ZCTA5 61560,504,5.2,0,5.2,0.2,0,3.8,6.9,10.3,4.2,12.3,20.8,19.6,11.5,52,65.8
681,8600000US61561,61561,ZCTA5 61561,2786,5.1,6.1,5.3,9.8,6.8,9.4,10.8,17,7.5,5.2,7.3,5.7,4,17,42.9
682,8600000US61562,61562,ZCTA5 61562,62,0,0,0,0,35.5,0,0,64.5,0,0,0,0,0,0,48.4
683,8600000US61563,61563,ZCTA5 61563,450,3.6,1.8,6.4,6.2,5.6,7.8,16.4,11.3,9.8,10.2,12,6.7,2.2,20.9,46
684,8600000US61564,61564,ZCTA5 61564,1191,7,7.5,8,9.6,4.5,14.4,13.9,17.7,5.4,3.5,5.7,2.2,0.7,8.6,34.6
685,8600000US61565,61565,ZCTA5 61565,1710,3.4,7.3,6,4.4,5,12.3,12.6,15.8,11.1,8.5,10.6,2.2,0.8,13.6,44.6
686,8600000US61567,61567,ZCTA5 61567,478,0,6.9,8.6,2.9,0.8,3.1,6.1,22.4,3.8,12.1,15.1,18.2,0,33.3,54.7
687,8600000US61568,61568,ZCTA5 61568,4514,6.6,6.1,9.5,9,5.9,8.9,8.9,15.2,8,5.6,9.2,3.7,3.5,16.4,40.6
688,8600000US61569,61569,ZCTA5 61569,852,5.6,2.9,4.6,6.8,0,6.5,9.7,20.2,14.8,8.9,16.3,3.6,0,20,53
689,8600000US61570,61570,ZCTA5 61570,1788,6.1,6.9,6.9,5.3,7.2,12.4,13.1,18.6,4.4,5.4,5.4,5.1,3.2,13.8,40.6
690,8600000US61571,61571,ZCTA5 61571,24053,7.3,7.9,7.6,6.5,4,12,13.4,15,6.8,5.1,6.9,5.3,2.3,14.4,39.4
691,8600000US61572,61572,ZCTA5 61572,1255,5.7,7.4,6.9,9.2,3.5,11.6,15.1,9.8,8,5.7,10.1,5.7,1.4,17.2,40.8
692,8600000US61602,61602,ZCTA5 61602,1008,0,0,0,6.3,15.3,15.7,6.3,23.7,7.9,10,3.6,8.2,3,14.8,50.2
693,8600000US61603,61603,ZCTA5 61603,16557,7.9,7.4,9.1,8.8,8.4,16.7,12.2,12.3,5.9,3,5.5,2,1,8.4,29.6
694,8600000US61604,61604,ZCTA5 61604,31427,8,6.2,6.7,5.6,6.3,14.6,12.1,13.4,6.9,5.2,7.3,4.3,3.3,14.9,36.8
695,8600000US61605,61605,ZCTA5 61605,15794,11,8.5,8.5,8,7.2,12.9,11.3,12.2,4.9,4.8,5.3,3.3,2,10.6,29.6
696,8600000US61606,61606,ZCTA5 61606,7989,5.7,2.4,2.7,18.7,35.8,8.3,6.3,8.2,3.6,3.1,2.8,1.8,0.6,5.1,21.9
697,8600000US61607,61607,ZCTA5 61607,11212,4.7,6.4,6.6,5.4,4.3,12.4,12.5,15.7,6.7,7.5,9.3,6.6,1.8,17.6,42.4
698,8600000US61610,61610,ZCTA5 61610,5498,4.6,4.3,4.7,8.8,7,13.9,12.8,16.4,8.8,6.5,8.8,2.6,0.8,12.2,40.1
699,8600000US61611,61611,ZCTA5 61611,25203,5.3,5.6,6.5,6.4,4.6,13.4,13.6,13.3,7.5,7.1,8.7,5.5,2.5,16.6,40.9
700,8600000US61614,61614,ZCTA5 61614,28401,4.6,5.6,5.7,4.9,5.7,15.1,11.4,11.8,7.5,7.4,9.1,6.9,4.3,20.3,42.4
701,8600000US61615,61615,ZCTA5 61615,23716,5.9,7.8,6.4,6,5.1,17,12.5,13.9,7.6,4.9,7.3,3.4,2,12.7,36.2
702,8600000US61616,61616,ZCTA5 61616,6080,5.1,5.4,4.1,5.1,7.4,15.2,13.9,14.3,5.9,8.1,8.1,4.7,2.7,15.4,40.7
703,8600000US61625,61625,ZCTA5 61625,570,0,0,0,55.6,44.4,0,0,0,0,0,0,0,0,0,19.8
704,8600000US61701,61701,ZCTA5 61701,36129,6.5,6.1,5.3,7.1,10.4,17.5,12.2,12.5,5.5,4.6,5.7,3.9,2.6,12.3,32.9
705,8600000US61704,61704,ZCTA5 61704,35677,6.5,8.6,7,6,7.2,14.3,14.9,14.7,6.1,5.4,4.6,3.2,1.5,9.4,35.3
706,8600000US61705,61705,ZCTA5 61705,13044,7.3,6.7,9.6,7.8,4.7,11.2,15,15.8,8.3,5.4,6.1,1.8,0.3,8.2,37.1
707,8600000US61720,61720,ZCTA5 61720,157,2.5,18.5,2.5,3.2,3.8,12.1,12.7,8.9,11.5,6.4,7.6,9.6,0.6,17.8,42.2
708,8600000US61721,61721,ZCTA5 61721,613,7.2,8.8,5.1,6.9,8,17.3,9.3,12.4,12.2,5.1,5.4,2.1,0.3,7.8,33.9
709,8600000US61722,61722,ZCTA5 61722,610,10.8,5.2,1.8,9.3,6.4,11.6,6.7,19,7.2,5.4,8.2,8,0.2,16.4,42.5
710,8600000US61723,61723,ZCTA5 61723,1693,6.2,8.1,6,2.7,3.4,14.3,5.6,15.9,8.9,6.9,12,8,2.2,22.2,49.6
711,8600000US61724,61724,ZCTA5 61724,450,4.7,5.6,5.1,3.3,12,14.4,10.2,16.2,7.6,4,12.4,4.2,0.2,16.9,38.5
712,8600000US61725,61725,ZCTA5 61725,1514,5.9,9.5,7.5,8.5,5.2,10.3,15.8,14.2,5.9,6.1,6.7,3.8,0.7,11.2,37.6
713,8600000US61726,61726,ZCTA5 61726,2597,5.1,6.5,6.9,5.4,8.7,11.1,11.8,18.4,6.7,6.3,5.7,5.1,2.4,13.2,40.6
714,8600000US61727,61727,ZCTA5 61727,10268,6.3,7.4,5.7,6.9,4.7,10.8,12.6,15.7,7.8,6,8.6,5.3,2,15.9,41.1
715,8600000US61728,61728,ZCTA5 61728,1418,6.5,5.2,5.4,9.1,5.6,10.6,11.5,13.6,13.1,3.7,6.8,5.1,3.8,15.7,41.9
716,8600000US61729,61729,ZCTA5 61729,991,6.9,3.7,4.2,6.7,13.1,9.7,6.8,9.3,8.2,11,12.8,5.4,2.2,20.5,41.8
717,8600000US61730,61730,ZCTA5 61730,378,8.2,7.9,4.5,2.4,1.6,16.7,8.2,16.9,16.9,7.7,5.8,2.1,1.1,9,46.1
718,8600000US61731,61731,ZCTA5 61731,208,4.8,10.1,18.8,6.3,6.3,0,8.2,16.3,5.8,5.8,17.8,0,0,17.8,36
719,8600000US61732,61732,ZCTA5 61732,2012,3.6,6.3,5.9,6.7,6.2,9.3,13.6,17.4,7.8,6.6,10,4,2.6,16.6,44.5
720,8600000US61733,61733,ZCTA5 61733,979,5.7,3.9,5.1,3.9,8.7,15.1,11.3,13.8,10.7,7.9,9.2,3.8,0.9,13.9,42
721,8600000US61734,61734,ZCTA5 61734,2753,6.6,6.8,4.7,8.9,4.4,9.8,10.8,16.7,8.2,4.9,7.8,7.6,2.7,18.1,42.2
722,8600000US61735,61735,ZCTA5 61735,576,1.6,7.8,4.2,6.4,4,3.8,17.2,16.8,8,10.1,10.1,3.1,6.9,20.1,48.3
723,8600000US61736,61736,ZCTA5 61736,1676,7,10.7,5.9,6.7,3.3,11.3,12.2,17.5,7.8,6,8.5,2.3,0.7,11.5,37.6
724,8600000US61737,61737,ZCTA5 61737,654,3.4,4.3,13.5,7.6,12.1,7.6,15.4,15.6,4.1,7.8,5.8,1.5,1.2,8.6,36.3
725,8600000US61738,61738,ZCTA5 61738,4448,9.4,7.1,7.2,7.7,5.3,13.2,11.6,13.5,8.6,4.1,6.4,3.5,2.3,12.3,35
726,8600000US61739,61739,ZCTA5 61739,5001,5.5,5.9,9.6,8,4.9,11.9,11.9,10.4,5.7,7.8,8.7,6.2,3.6,18.4,38.2
727,8600000US61740,61740,ZCTA5 61740,1664,4.9,8,5.7,5.3,5.1,11.4,7.9,11.8,9.4,6.9,10.1,9.5,4,23.6,46.2
728,8600000US61741,61741,ZCTA5 61741,1608,6.1,8.1,6.6,5.2,10.9,11.9,9.5,10.3,5.4,6.5,9.2,6.9,3.4,19.5,36.8
729,8600000US61742,61742,ZCTA5 61742,1431,5.7,8.9,9.2,6.3,7.5,13.7,11.3,16.8,8.2,5.7,5.2,1.2,0.2,6.6,34.7
730,8600000US61743,61743,ZCTA5 61743,219,6.4,5.9,5.9,8.7,3.7,7.3,10.5,20.5,11.4,11.9,0,5.9,1.8,7.8,46.5
731,8600000US61744,61744,ZCTA5 61744,1827,3.3,7.3,9.3,6.5,5.5,8.3,17.3,8.8,7.4,9.7,8,5.6,3,16.5,40.7
732,8600000US61745,61745,ZCTA5 61745,4340,7.8,8.8,6.7,6.3,2.8,12.6,19.6,12.4,9.4,5,4.8,3.5,0.4,8.7,38.2
733,8600000US61747,61747,ZCTA5 61747,1511,3.7,4.7,8.1,5.7,4.4,10.7,10,15.4,8.1,9.9,6.8,9.2,3.3,19.3,47
734,8600000US61748,61748,ZCTA5 61748,2692,5.2,5.5,6.8,5.7,5.7,6.6,13.1,12.9,10.5,11.1,12,4.4,0.5,16.9,46.8
735,8600000US61749,61749,ZCTA5 61749,636,5.8,2.5,4.4,3.6,3.5,16.7,10.4,10.7,8.8,5.7,12.3,11.3,4.4,28,48.4
736,8600000US61750,61750,ZCTA5 61750,59,0,0,0,0,28.8,0,0,0,0,11.9,59.3,0,0,59.3,67.2
737,8600000US61751,61751,ZCTA5 61751,115,0,10.4,8.7,2.6,0,3.5,21.7,0,9.6,3.5,34.8,5.2,0,40,59.3
738,8600000US61752,61752,ZCTA5 61752,4353,5.8,6.3,5.6,9.9,5.3,11,10.9,17.3,4.6,4,8.6,7.4,3.4,19.3,41.3
739,8600000US61753,61753,ZCTA5 61753,3115,6.3,8,6.2,4.8,6.1,10.2,17.9,12.6,7.2,5.1,9.1,5.4,1.1,15.6,39.9
740,8600000US61754,61754,ZCTA5 61754,1300,7.5,6.7,4.5,6.5,5.8,9.2,14.2,18.9,6.2,9.1,6.2,4.5,0.8,11.5,40
741,8600000US61755,61755,ZCTA5 61755,4724,6.4,7.5,8.6,8.4,5,8.6,15.9,15.8,5.7,5,8.3,4,0.8,13,40.3
742,8600000US61756,61756,ZCTA5 61756,2261,5.6,8.2,5,4.8,3.9,11.5,13.7,15.7,5.9,6.5,11.9,6.8,0.6,19.2,40.7
743,8600000US61759,61759,ZCTA5 61759,1653,3.7,4.7,10.9,9.3,4.8,14.3,6.3,19.6,5,4.5,10.6,4.8,1.5,16.9,38.5
744,8600000US61760,61760,ZCTA5 61760,2380,4.7,9.7,5.4,5.3,3,11.2,11.5,14.5,5.9,8.5,9.5,6.4,4.4,20.3,44.2
745,8600000US61761,61761,ZCTA5 61761,53926,5.5,5.3,4.5,12.5,24.9,12.5,9.1,10.1,3.9,3.3,4.9,2.5,1.1,8.5,23.7
746,8600000US61764,61764,ZCTA5 61764,14464,5.4,3.8,6.9,6.8,5.6,13.1,13.6,18.3,6.8,5.1,6.5,5,3,14.5,41.3
747,8600000US61769,61769,ZCTA5 61769,541,2,6.8,9.2,9.2,3.3,5.4,9.1,23.7,4.3,8.3,12.6,5.7,0.4,18.7,47.5
748,8600000US61770,61770,ZCTA5 61770,1127,5.1,4.6,8.8,5.3,4.2,9.6,16.5,18.9,5.9,10,4.8,4.9,1.4,11.1,41.5
749,8600000US61771,61771,ZCTA5 61771,1120,14.9,10.9,6.9,5.8,2.9,17.3,5.7,12.6,5.6,6.9,8.3,0.9,1.3,10.4,30.5
750,8600000US61772,61772,ZCTA5 61772,338,2.1,3,11.5,3,0,10.9,7.7,7.7,25.1,11.8,10.1,7.1,0,17.2,56.4
751,8600000US61773,61773,ZCTA5 61773,553,11.4,13.4,6.7,2.4,2.7,8.5,11,14.1,17,3.1,5.2,3.1,1.4,9.8,37.2
752,8600000US61774,61774,ZCTA5 61774,989,11.2,10,6.6,7.7,5.8,14,12.3,14,7.7,2.9,3.2,4.2,0.4,7.9,31.9
753,8600000US61775,61775,ZCTA5 61775,338,0.6,10.4,7.7,6.2,5.9,7.4,15.1,18.6,10.1,5.3,5,7.1,0.6,12.7,44.2
754,8600000US61776,61776,ZCTA5 61776,1716,6.8,8.6,7.4,3.7,2.7,14.5,11,20.3,5.2,5.8,7.5,5.5,0.9,13.9,41.1
755,8600000US61777,61777,ZCTA5 61777,800,10.3,4.5,6.3,3.1,2.6,17,18,16.3,6.9,3.8,6.5,3.4,1.5,11.4,40
756,8600000US61778,61778,ZCTA5 61778,688,4.5,2.5,4.2,3.3,4.8,10.3,8.6,17.7,14.2,10.6,12.4,6.4,0.4,19.2,51.9
757,8600000US61801,61801,ZCTA5 61801,31196,3.6,2.2,2.2,17.1,35.2,15.9,5.4,5.2,3.5,3.3,3.2,2.3,0.8,6.3,22.8
758,8600000US61802,61802,ZCTA5 61802,18944,6.1,5.1,5.4,5.5,9.6,15.2,13.1,14,5.7,6.1,5.9,4.9,3.4,14.2,37.7
759,8600000US61810,61810,ZCTA5 61810,185,2.7,1.6,5.4,5.9,0,11.4,12.4,20,10.3,6.5,13,7,3.8,23.8,49
760,8600000US61811,61811,ZCTA5 61811,664,3,3.3,13.6,14.2,2.4,7.7,7.7,21.5,7.1,7.1,5.7,5.3,1.5,12.5,43.3
761,8600000US61812,61812,ZCTA5 61812,426,4.2,7.7,5.4,5.4,8.7,9.6,11.7,19.7,8,6.3,8,3.1,2.1,13.1,42.5
762,8600000US61813,61813,ZCTA5 61813,2025,5.5,6.3,7.7,6,5.8,11.5,13.3,15.8,6.5,6,7,6.5,2.2,15.7,39.9
763,8600000US61814,61814,ZCTA5 61814,1268,3.5,8.9,6.7,7.4,5,13.5,11.3,17.4,9.9,5.5,5.2,4.1,1.5,10.8,39.2
764,8600000US61815,61815,ZCTA5 61815,262,2.3,9.5,13,6.9,6.9,8,17.2,14.1,8.4,3.4,2.7,6.9,0.8,10.3,40
765,8600000US61816,61816,ZCTA5 61816,465,3.2,8.4,7.7,7.5,2.2,14.4,10.1,21.3,4.7,2.6,11,4.1,2.8,17.8,40.6
766,8600000US61817,61817,ZCTA5 61817,2912,8,11.6,7.7,7.7,4.4,12.9,11.5,12.9,5.7,2.7,7.9,5.6,1.5,14.9,33.1
767,8600000US61818,61818,ZCTA5 61818,1544,6.4,8.2,9.7,7.6,5,9.1,12.4,15.2,4.3,6.5,8.2,5.4,1.9,15.5,39.4
768,8600000US61820,61820,ZCTA5 61820,35792,2.5,2.5,1.9,20.1,36.4,16.2,6,4.7,2.9,2.8,2,1.4,0.6,3.9,21.9
769,8600000US61821,61821,ZCTA5 61821,30631,6.8,6.4,6.3,6.5,6.4,18,12.5,11.6,6.7,5.4,7,5.1,1.4,13.5,34.8
770,8600000US61822,61822,ZCTA5 61822,23086,6.9,5.7,7.1,5.9,7.7,14.4,12.8,15.3,7.5,6,6.9,2.7,1.1,10.7,36.5
771,8600000US61830,61830,ZCTA5 61830,637,9.3,17.7,1.4,3.6,3.9,13.8,12.6,11.9,8,3.8,8.8,4.7,0.5,14,35.8
772,8600000US61831,61831,ZCTA5 61831,109,5.5,3.7,0,1.8,4.6,6.4,2.8,26.6,0,34.9,7.3,4.6,1.8,13.8,52.6
773,8600000US61832,61832,ZCTA5 61832,37343,7.2,6.8,6.8,6.8,7.4,12,11.6,12.9,6.7,5.7,8.6,5,2.6,16.2,37.5
774,8600000US61833,61833,ZCTA5 61833,2153,6.5,5.5,6.6,3.4,4.8,9.5,10.2,18.1,5.6,8.6,10.4,8.7,2,21.1,47.1
775,8600000US61834,61834,ZCTA5 61834,7774,4.1,4.5,8.2,5.5,4.6,10.4,15.3,16,6.3,8,8.8,5.5,2.9,17.2,43.4
776,8600000US61839,61839,ZCTA5 61839,666,2.7,4.5,9.3,8.3,8.9,4.4,18.2,18.8,7.2,4.2,7.2,5.3,1.2,13.7,42.5
777,8600000US61840,61840,ZCTA5 61840,778,2.1,5.8,3.1,11.4,5.8,9.5,8.4,13.6,7.5,7.7,10.8,13.2,1.2,25.2,46.7
778,8600000US61841,61841,ZCTA5 61841,1316,4,6.2,9.5,7.6,2.4,7.9,11.1,19.8,8.7,3.5,13.5,4.4,1.4,19.3,45.9
779,8600000US61842,61842,ZCTA5 61842,2843,3.6,3.9,7,8,7.1,11.3,10,17.1,7.6,3.7,10.6,7.7,2.6,21,44.6
780,8600000US61843,61843,ZCTA5 61843,2318,6.9,7.9,8.2,4.4,6.5,12.2,12.5,13.2,5.5,4.6,10.7,5.8,1.4,18,38.6
781,8600000US61844,61844,ZCTA5 61844,954,4.9,4.3,8.5,12.3,5.1,4.8,17.4,29.6,4.7,4.1,2.8,1.2,0.3,4.3,40.4
782,8600000US61845,61845,ZCTA5 61845,403,0,7.2,0.7,11.4,20.1,3.5,11.7,32,2.5,1,5.5,1.5,3,9.9,41.4
783,8600000US61846,61846,ZCTA5 61846,5057,5.9,5.8,8.1,6.4,4.4,11.6,10.6,13.6,7.3,8.1,10.4,6.3,1.3,18,42.5
784,8600000US61847,61847,ZCTA5 61847,1268,5.4,6.9,6.2,7.7,4.4,9.9,14.4,15.8,6.7,4,6.6,7.7,4.2,18.5,41.6
785,8600000US61848,61848,ZCTA5 61848,237,11.4,10.1,2.1,5.9,9.3,20.7,7.6,13.1,4.2,3.4,9.7,2.5,0,12.2,29.9
786,8600000US61849,61849,ZCTA5 61849,1689,4.3,5.9,10.3,5.9,2.5,8.6,16.6,16.8,10.1,5.1,8.2,4.6,1.2,13.9,42.4
787,8600000US61850,61850,ZCTA5 61850,582,6.9,5.2,4.8,7.9,7.9,11.9,11,17.5,4.6,5.5,9.1,4,3.8,16.8,38.8
788,8600000US61851,61851,ZCTA5 61851,314,0,8.6,6.1,6.4,5.4,9.6,10.8,27.7,6.1,5.1,8,4.5,1.9,14.3,47.8
789,8600000US61852,61852,ZCTA5 61852,283,5.7,3.9,2.8,3.9,3.9,10.2,10.6,15.2,16.3,7.4,4.9,14.1,1.1,20.1,54.3
790,8600000US61853,61853,ZCTA5 61853,13142,5.8,8.7,8.2,6.1,5.7,8.3,14.3,17.3,8.3,4.7,7.1,3.9,1.6,12.6,40.4
791,8600000US61854,61854,ZCTA5 61854,1689,2.4,5.4,8.3,6.5,9.8,7.8,9.5,19.2,7,5.3,11.5,5.5,1.7,18.7,45.1
792,8600000US61855,61855,ZCTA5 61855,241,12.9,7.5,0,19.5,2.5,10,13.7,4.1,6.2,0,14.9,8.7,0,23.7,34.5
793,8600000US61856,61856,ZCTA5 61856,7159,5,7.1,6.4,7.6,3,10.3,12.3,15.5,7.1,7.4,9.7,6.4,2,18.2,43.7
794,8600000US61857,61857,ZCTA5 61857,108,3.7,1.9,5.6,11.1,8.3,1.9,15.7,20.4,13.9,3.7,5.6,6.5,1.9,13.9,49
795,8600000US61858,61858,ZCTA5 61858,2965,4.6,6.3,8.9,6.4,6,8.7,16.9,12.3,6.9,6.3,9.3,5.1,2.1,16.5,41.1
796,8600000US61859,61859,ZCTA5 61859,1263,5.8,8.6,6.1,5.9,8.2,11.8,15.4,13.9,8.9,4,8.3,1.8,1.2,11.3,39
797,8600000US61862,61862,ZCTA5 61862,468,3.2,4.9,4.9,3.8,10.3,9.8,11.8,16,12.6,6.6,11.1,1.7,3.2,16,46.5
798,8600000US61863,61863,ZCTA5 61863,662,2.9,4.2,3.9,1.7,5.7,12.1,3.6,11.9,7.9,16.8,11.3,12.7,5.3,29.3,57.3
799,8600000US61864,61864,ZCTA5 61864,1912,4.9,9.6,11,5.1,5.5,12.6,12.9,17.8,6,3.5,7.1,3,1,11.1,36.1
800,8600000US61865,61865,ZCTA5 61865,1441,6.5,7.3,6.7,8.3,3.5,13.2,9.6,16.4,9.2,6.2,7.8,3.5,1.8,13,38.9
801,8600000US61866,61866,ZCTA5 61866,14113,8.9,7.4,6.4,8.6,5.8,14.8,14.2,14,4.1,5,5.4,4.1,1.4,10.9,33.3
802,8600000US61870,61870,ZCTA5 61870,1495,5.6,3.6,9.3,6.4,7.8,11.2,12.5,13.4,5.2,7.8,10.4,4.4,2.3,17.2,38.5
803,8600000US61871,61871,ZCTA5 61871,257,5.4,7.4,8.6,3.5,4.3,10.5,8.2,18.7,8.2,5.8,7.8,11.3,0.4,19.5,46.5
804,8600000US61872,61872,ZCTA5 61872,918,8.4,2.8,2.4,4.4,6.9,13.3,7.4,14.7,19.2,6.3,9.4,2.3,2.6,14.3,48.1
805,8600000US61873,61873,ZCTA5 61873,6244,9.9,8,7.6,6.5,3.6,12.4,16.1,14.7,5.9,5.1,6.8,2.5,0.9,10.2,36.3
806,8600000US61874,61874,ZCTA5 61874,7050,8.6,5.7,6,3.3,13.8,17.2,12.5,9.7,3.8,5,7,4.6,2.9,14.5,32.9
807,8600000US61875,61875,ZCTA5 61875,713,13.9,4.6,4.3,15.3,5.9,5.2,8.4,11.1,11.5,9.1,4.9,5.8,0,10.7,37.5
808,8600000US61876,61876,ZCTA5 61876,1014,7.3,6.5,10,8.2,7.4,10.3,9.8,17.9,3.8,6.8,8.5,2.4,1.2,12,35.2
809,8600000US61877,61877,ZCTA5 61877,2016,8.5,9.5,7.8,8.7,5.7,9.9,8.1,18.9,6.1,4,5.7,5.2,1.8,12.6,34.6
810,8600000US61878,61878,ZCTA5 61878,1356,6.4,4.6,6.4,3.4,6.4,14.6,12,19,5.8,6.6,9.4,4.6,0.8,14.8,40.6
811,8600000US61880,61880,ZCTA5 61880,4420,7.4,8.6,9.7,5.3,5.2,13.6,14.5,14.5,6.4,2.7,7,2.3,3,12.2,35.2
812,8600000US61882,61882,ZCTA5 61882,662,5.6,7.1,7.1,3.5,4.7,17.8,8.8,16.5,5.6,7.7,8.9,5.3,1.5,15.7,40.5
813,8600000US61883,61883,ZCTA5 61883,4413,6.8,3.2,7.9,8.1,5.5,9.2,12,13.4,7.9,8.2,9.8,5.3,2.7,17.8,43.6
814,8600000US61884,61884,ZCTA5 61884,1163,8.8,6.9,4.5,5.2,5.4,6.6,9.5,25.5,8,7.7,8.3,2.8,0.9,12,48.1
815,8600000US61910,61910,ZCTA5 61910,4366,8.5,10.2,7.3,6.4,4.1,16.3,10.4,10.6,5.7,5.7,8,4.1,2.7,14.8,34.1
816,8600000US61911,61911,ZCTA5 61911,5292,8.5,9.8,10.5,9.6,7.6,11.2,12.5,10.2,4.7,3.3,5,4.7,2.7,12.3,27.9
817,8600000US61912,61912,ZCTA5 61912,1324,2.9,6,6,7.3,9.4,9.9,9.6,24.8,6.9,5.2,6.6,3.9,1.7,12.1,43.9
818,8600000US61913,61913,ZCTA5 61913,1479,7,4.2,4.7,3.3,2.6,15.1,11.5,15.4,9.3,9,8.1,7.5,2.2,17.8,46.3
819,8600000US61914,61914,ZCTA5 61914,1725,7.7,7.4,7.2,5.3,3.1,14.6,9.2,11.6,10.3,7.7,11.4,3.2,1.4,16,40.8
820,8600000US61917,61917,ZCTA5 61917,604,5.3,8.6,11.6,6,6.1,8.8,15.1,15.2,5.8,5,5.1,5.1,2.3,12.6,38.3
821,8600000US61919,61919,ZCTA5 61919,1046,2.2,4.5,12,14.1,2,8.1,9.1,19.8,7.9,11.4,3.1,4.2,1.7,9,39.9
822,8600000US61920,61920,ZCTA5 61920,26109,3.9,3.2,4.1,13.7,26.4,9.8,9.3,9.8,6.5,3.3,4.8,3.5,1.8,10.1,24.6
823,8600000US61924,61924,ZCTA5 61924,2538,4.3,9.5,6.7,6.6,3,10.9,13.3,12.1,7.9,4.5,10.4,7.2,3.5,21.2,40.7
824,8600000US61925,61925,ZCTA5 61925,866,6.4,11,3.6,5.3,5.4,12,14.8,22.9,9.5,3.9,3.9,1.4,0,5.3,38.5
825,8600000US61928,61928,ZCTA5 61928,1159,2.9,0.3,3.9,9.8,12.9,6.6,9.3,20,4.7,7.2,18.7,1.8,1.9,22.4,49.2
826,8600000US61929,61929,ZCTA5 61929,652,5.7,3.1,7.1,4.4,2.3,14.1,10.9,15.6,12.4,6,7.5,9.5,1.4,18.4,45.7
827,8600000US61930,61930,ZCTA5 61930,462,6.9,3.7,4.3,7.6,5.2,15.6,11.9,14.1,8.9,5.8,6.7,5.6,3.7,16,41.2
828,8600000US61931,61931,ZCTA5 61931,1231,7.8,5,9.7,7.6,9.5,6.1,13.6,12.9,5.6,6.7,10.4,3.8,1.2,15.4,36.7
829,8600000US61932,61932,ZCTA5 61932,467,4.1,5.4,6,6.4,4.1,14.1,14.8,13.1,4.3,3.2,10.7,12.4,1.5,24.6,41.5
830,8600000US61933,61933,ZCTA5 61933,1119,3.5,5.5,8.5,6.5,3.5,8.5,9.4,16.3,8.8,8.3,10.7,7.6,3,21.4,48
831,8600000US61936,61936,ZCTA5 61936,137,0,8.8,7.3,5.8,6.6,16.8,15.3,5.1,7.3,22.6,4.4,0,0,4.4,39.6
832,8600000US61937,61937,ZCTA5 61937,1998,5.2,5.2,7.4,6,3.8,10.6,10.4,19.9,8.2,3.9,10.7,6.3,2.5,19.5,46
833,8600000US61938,61938,ZCTA5 61938,21927,5.7,6.9,6.1,5.7,7,14.1,10.7,13.2,6.7,5.6,9.4,6.2,2.7,18.3,39.3
834,8600000US61940,61940,ZCTA5 61940,264,4.9,4.9,10.6,4.5,0.8,13.6,20.1,14.4,5.3,7.2,2.3,11.4,0,13.6,41.1
835,8600000US61941,61941,ZCTA5 61941,37,0,0,0,0,0,0,0,0,0,21.6,78.4,0,0,78.4,66.8
836,8600000US61942,61942,ZCTA5 61942,1279,9.1,4.6,7,6,3,15.3,13.8,9.6,6.1,9.1,5.7,5.1,5.6,16.3,38.7
837,8600000US61943,61943,ZCTA5 61943,1342,5.6,3.2,4,8,6.3,6.9,8,18.6,8.6,7.3,12.7,9.5,1.3,23.5,51.2
838,8600000US61944,61944,ZCTA5 61944,12399,6.1,6.1,4.7,5.9,5.5,11.2,11.7,15.6,8,6.1,10.4,5.8,3,19.2,44.1
839,8600000US61949,61949,ZCTA5 61949,195,4.1,2.1,8.7,6.7,4.6,12.3,10.8,6.7,4.6,10.3,9.7,16.9,2.6,29.2,47.5
840,8600000US61951,61951,ZCTA5 61951,8048,5.5,6.6,6.8,7.2,5.3,10.4,11.1,13.2,8.1,5.3,8.8,8,3.8,20.7,43
841,8600000US61953,61953,ZCTA5 61953,6251,5.7,6.9,7.8,5.3,6.7,12.6,14.3,15.9,4.7,5.4,8.1,3.7,3,14.8,38.4
842,8600000US61955,61955,ZCTA5 61955,149,0.7,6,15.4,0.7,2,9.4,15.4,16.8,5.4,7.4,12.1,8.7,0,20.8,47.3
