,zip_code,percent_employed,percent_no_health,percent_public_health,total_population,population_porportion,percent_age_over_65,percent_age_under_14,percent_low_income
42,60069,53.599998474121094,5.300000190734863,31.0,8132.0,0.0006328129675239325,27.799999237060547,17.700000762939453,4.699999809265137
43,60070,66.5999984741211,18.5,28.100000381469727,15937.0,0.0012401796411722898,14.90000057220459,19.5,6.099999904632568
44,60071,76.0999984741211,10.600000381469727,17.200000762939453,3488.0,0.0002714279107749462,12.40000057220459,11.800000190734863,6.0
45,60072,71.5999984741211,10.5,16.0,976.0,7.595001079607755e-05,6.199999809265137,28.299999237060547,3.9000000953674316
46,60073,75.80000305175781,17.799999237060547,25.899999618530273,60237.0,0.004687500651925802,5.599999904632568,27.799999237060547,6.800000190734863
47,60074,74.80000305175781,17.0,26.600000381469727,39053.0,0.003039011964574456,8.800000190734863,22.200000762939453,7.5
48,60076,64.0999984741211,15.199999809265137,30.200000762939453,32922.0,0.0025619121734052896,17.69999885559082,16.399999618530273,6.899999618530273
49,60077,61.29999923706055,16.700000762939453,35.099998474121094,27189.0,0.002115783514454961,18.899999618530273,15.59999942779541,16.200000762939453
50,60081,65.80000305175781,7.400000095367432,17.100000381469727,9939.0,0.0007734294631518424,10.299999237060547,22.30000114440918,5.800000190734863
51,60083,70.0999984741211,6.300000190734863,20.399999618530273,9909.0,0.0007710949284955859,13.799999237060547,18.799999237060547,2.200000047683716
52,60084,72.69999694824219,13.800000190734863,22.5,16304.0,0.0012687386479228735,10.699999809265137,21.899999618530273,6.5
53,60085,69.80000305175781,25.399999618530273,38.099998474121094,70997.0,0.005524818319827318,7.5,25.700000762939453,15.700000762939453
54,60087,72.0999984741211,17.0,28.399999618530273,26679.0,0.002076096599921584,9.699999809265137,22.0,6.300000190734863
55,60088,93.19999694824219,4.800000190734863,14.199999809265137,13274.0,0.0010329512879252434,0.10000000149011612,9.600000381469727,3.1999998092651367
56,60089,73.0,5.900000095367432,17.100000381469727,41645.0,0.0032407152466475964,12.199999809265137,18.899999618530273,6.0
57,60090,73.30000305175781,18.799999237060547,25.299999237060547,37744.0,0.002937148790806532,12.899999618530273,17.899999618530273,10.399999618530273
58,60091,61.29999923706055,4.5,18.399999618530273,27268.0,0.0021219311747699976,17.600000381469727,23.600000381469727,3.3999998569488525
59,60093,58.70000076293945,3.299999952316284,20.700000762939453,19010.0,0.0014793132431805134,17.799999237060547,23.299999237060547,3.0
60,60096,71.0999984741211,6.5,26.5,7001.0,0.0005448012379929423,12.199999809265137,15.799999237060547,5.900000095367432
61,60097,77.80000305175781,9.399999618530273,21.5,10758.0,0.0008371620788238943,9.699999809265137,22.400001525878906,8.600000381469727
62,60098,68.5,10.600000381469727,27.899999618530273,32549.0,0.0025328861083835363,12.899999618530273,20.399999618530273,10.200000762939453
